c_late,makespan,total_cost
5000,188.9010236582465,349462.91074245377
5000,249.14291437155921,413765.87769011816
5000,229.94296501203078,384968.4965232529
5000,256.3915849669635,426544.5185718494
5000,191.2666758115608,351032.0826590825
5000,234.51106856605674,391112.706920012
5000,201.56101077142776,353965.87892650114
5000,211.4238496800522,362410.5300795147
5000,209.60125820218425,360517.80129686947
5000,257.67603684612965,428559.03916793095
5000,221.94884749394518,375320.6831478993
5000,229.2327482471144,384217.487171314
5000,222.49243822901715,375458.95666989684
5000,217.72450631792748,369500.12641021266
5000,213.66521559637616,365280.76106195524
5000,245.61606928953648,407771.2712697138
5000,226.89596937681972,381289.8535574967
5000,216.25297212555537,367755.6542279584
5000,258.4121582514275,429989.052760871
5000,223.57176797268983,376728.15040022135
5000,199.13766878541986,352304.8381483033
5000,265.3364509960739,442065.43124226935
5000,219.83301379722835,372492.974073555
5000,193.43910961597308,351195.2752211448
5000,192.76992337787613,351467.1264612947
5000,241.90329731682752,401981.44605149725
5000,257.84290624577636,428870.9233207964
5000,226.18474848912211,379961.50432471785
5000,267.2217232583182,445601.6446726179
5000,187.53888135312923,350763.41453861166
5000,224.23183598774065,377442.5699256646
5000,245.58473966510923,407779.13528076647
5000,226.01370011601423,379812.17320726556
5000,251.3099692107701,417508.55344288284
5000,241.72486644920187,401822.8084150986
5000,233.8292212795729,390098.9922755781
5000,203.231012277859,355252.12867224956
5000,208.8555638204754,359745.4385558754
5000,206.08064343302183,357003.0977253561
5000,186.6724095536801,351390.8760846028
5000,197.3403107476057,351393.0822549635
5000,207.66910540279812,358678.361098811
5000,238.61100157789377,396594.9859145447
5000,242.6328526040854,403053.3513189006
5000,206.51805808818543,357630.802008679
5000,245.25026727973753,407200.7375091177
5000,252.92813805126008,420373.91242870956
5000,188.3815152093574,350124.0336092785
5000,238.17832012320744,396276.15208272735
5000,190.16262324230667,351127.721824913
5000,225.17080111376853,378530.47741073475
5000,229.248995879439,384116.24752047134
5000,210.4467060267642,361281.9260451152
5000,194.36126742243826,350506.59390371596
5000,202.53408832628125,354584.00075254595
5000,207.25392446322488,358285.9675673661
5000,210.00102076999977,361046.7630485153
5000,227.13848761046668,381152.48152108747
5000,244.85041632544286,406612.61609453574
5000,211.3100997983357,362261.2614700713
5000,199.40945714796095,352527.4703375851
5000,262.7946263665697,437537.3204483185
5000,186.8666869309024,351718.70549679105
5000,220.1287598124162,372891.3083417312
5000,200.79500799390212,353092.3423018266
5000,199.5421963428835,352200.675023251
5000,188.24387826129947,350235.7245893071
5000,191.86960474358057,351319.9152261417
5000,239.4994948700727,398149.2195947373
5000,247.49114298291676,411007.53688325785
5000,243.9062272502433,405007.07314455963
5000,247.78796436165302,411450.4781829688
5000,206.6372573608787,357567.814903753
5000,219.59279876753774,372237.51851642097
5000,237.91312116576069,395755.9316033956
5000,215.7504186188982,367256.1031680845
5000,189.46795637865156,349923.64429237135
5000,189.77229942449657,350398.0088043538
5000,203.70769612964605,355663.14817442326
5000,199.45925802577835,352457.75622479594
5000,219.9678352011468,372614.9149021075
5000,233.18316760476426,389482.41946602066
5000,190.3522018660867,350628.16145471006
5000,186.24530858328828,351877.2915967592
5000,219.38783152310006,372088.35122957913
5000,218.4411044568807,370480.01732869237
5000,199.92714843154843,352075.9005928496
5000,255.24503405091139,424450.131599128
5000,188.74579003124884,350315.85052814736
5000,235.04645892310666,391942.0454399055
5000,225.8917899289337,379610.14923408575
5000,231.11832187157285,386801.28849169816
5000,188.21968203872356,350669.83784162474
5000,244.77088713105027,406655.4133645196
5000,224.68964353509773,378156.8191927563
5000,203.18305264689317,355326.27594693075
5000,227.08782879216201,381225.51695225213
5000,188.39130611938904,350128.46202373895
5000,233.31873986436327,389599.77143941715
5000,222.36840069644538,375548.4908728547
5000,250.91500913103917,416779.7532003503
5000,206.03147451936633,357047.31651822047
5000,227.0836078131642,381310.0821624379
5000,198.82913100879443,352095.75895620766
5000,230.57445085775836,386050.51717346266
5000,246.69289065027897,409613.2795437446
5000,227.00723081705618,381410.2640436421
5000,204.66277989053242,356315.6335677124
5000,223.2159715519559,376360.49661889556
5000,207.85101854864487,358994.235446638
5000,261.2732338132533,434989.0672774507
5000,219.30663208796585,371928.1665880013
5000,239.17558616597046,397638.04580440774
5000,248.6228347082257,412838.48428102187
5000,214.05834448243493,365566.5759599196
5000,231.57636185444002,387303.2194587301
5000,193.5598179781576,351436.49980298453
5000,231.04332669002244,386763.26673298597
5000,232.79605202236866,388907.2998890409
5000,253.862871755553,421731.70447246137
5000,206.92112476706458,357869.2001035159
5000,213.6842299435471,365270.01665991975
5000,209.00485767289624,359965.1724410552
5000,223.62219147093384,376794.34826031537
5000,241.93722365937944,401869.8560342481
5000,250.91446174300177,416890.26339926326
5000,267.56406054287095,446054.7057533284
5000,192.4554063070897,351799.56278879335
5000,261.3443524447198,435059.4410308557
5000,195.40336118818948,351205.0051043896
5000,217.45093418963876,369565.9994419784
5000,190.92837337821135,351357.3673540825
5000,265.21280307099323,441820.89311121765
5000,194.99078498937487,350928.1920705318
5000,202.21222661923073,354421.11182071554
5000,196.70289957989968,351208.0499043573
5000,187.12282144101894,350818.6940763849
5000,214.56097161194756,366397.5917334622
5000,210.45809839472892,361294.06280134514
5000,221.00284569211797,373998.4606044184
5000,236.48000557166688,394209.145273397
5000,237.86196617995287,395671.1340994328
5000,249.43539766649707,414241.759111906
5000,215.34942040428396,366950.54051722144
5000,263.9591923589177,439480.4630866565
5000,243.9953595046455,405171.7060518152
5000,258.45298228852766,429863.92898585193
5000,239.72480991655505,398414.3342474967
5000,263.2489418584384,438289.90960463363
5000,207.33922418784732,358382.8659679342
5000,211.86106689208077,362570.41172893543
5000,186.506778613313,351969.9983850473
5000,209.57349847178676,360686.40841892565
5000,197.33691089922118,351677.4911435131
5000,233.29568627809027,389679.0953381866
5000,255.83266998818917,425508.17534163373
5000,231.38276883352822,387159.18128915946
5000,192.6864424136181,351490.7903436336
5000,186.32250996478334,352016.7434501671
5000,245.44985659920647,407571.1420322857
5000,192.57760031578928,351585.81499643775
5000,187.61221095501946,350465.4540442297
5000,232.23402170254647,388123.7975372217
5000,189.60886848893637,350095.39805309294
5000,238.89461565511547,397131.9879502164
5000,202.94483827353926,355085.8670691538
5000,232.1539035381856,388085.94144522183
5000,243.5599308500878,404439.95372053783
5000,212.63011687091276,363524.8881028558
5000,208.1534216607963,359179.4155668131
5000,241.47982600320034,401390.35993836954
5000,245.52687441641885,407676.5191406325
5000,253.18464988958303,420831.47417482483
5000,222.7883466215072,375793.807508087
5000,240.0036817282938,398620.16643003334
5000,235.54023589263852,392721.5238347617
5000,210.0799107941144,361088.16876911547
5000,236.29476055455615,393988.2023954729
5000,262.1627746317595,436499.79983455705
5000,247.79786689941085,411410.3002347535
5000,195.71848220227707,350772.0207933687
5000,231.93892824654316,387900.4506868294
5000,200.89268113294114,353086.3531037373
5000,217.29779137235403,369302.5984896788
5000,265.7627662631552,442792.6823075859
5000,207.0049501434248,357972.49224007723
5000,192.14195977399842,351853.02513527824
5000,196.35127526810012,351061.9865391875
5000,227.34868837876303,381182.5602316295
5000,256.7112805500082,426905.73973369604
5000,263.92044005089963,439532.5296634239
5000,257.53224860226993,428478.00834623247
5000,242.905513360479,403174.1487394042
5000,202.9995105839886,355022.51009287476
5000,203.63728595178281,355549.9132221979
5000,247.22084289118226,410598.70801246556
5000,217.57203621380864,369509.57179507904
5000,214.6083981125746,366338.18399662606
5000,246.50234555546677,409418.93542048556
5000,200.59688789359112,353066.47923524224
5000,192.14572502292796,351769.05497333757
5000,204.72954059670658,356337.1405603139
5000,210.46322072287646,360788.31729571585
5000,186.76271949972434,351518.07816887135
5000,243.53836182429106,404404.5687057065
5000,236.77932532651042,394262.8430519282
5000,198.5277391069019,351684.79119130113
5000,251.87032644368804,418264.9488677986
5000,228.2901823505382,382635.6731173353
5000,205.72826594432723,356791.4233210394
5000,196.28553917285896,350983.0384351635
5000,232.8145925248297,388910.40707049525
5000,209.19624902522636,359936.34929397615
5000,193.01264969418267,351784.9167354497
5000,215.75390260092888,367031.09955995757
5000,221.0929318411403,373790.75324064505
5000,211.86989046613763,362581.5515820895
5000,242.18602039444394,402282.07088946085
5000,193.89615821911215,351406.46000202827
5000,187.5148731214719,351066.44622118084
5000,216.3088787255845,367469.85589172365
5000,188.3863609628809,350121.429840671
5000,186.97618215201933,351287.6526580483
5000,209.14942094410304,360167.76367468364
5000,226.96129100126782,381343.8593411347
5000,245.0107309394429,406899.2696779604
5000,200.4433603700677,353025.2519597758
5000,202.63816026951915,354700.22150638746
5000,233.77828639332893,390118.43094950134
5000,240.55879263549605,399550.16689441993
5000,249.55112980356586,414385.5129409634
5000,197.75531478115326,351277.2098671408
5000,202.54539776853554,354598.6933314436
8000,186.8749757630728,351451.6872126219
8000,191.15614533780038,351351.74859882076
8000,198.25992041593446,351869.7161549936
8000,190.84423692627055,351459.11642424145
8000,190.85249040259896,351461.8877389412
8000,237.61181761926167,395910.29558444605
8000,213.5951932204585,365246.40448300133
8000,237.8558284415154,396209.2540109423
8000,189.508866256789,349971.260595616
8000,192.46835559026516,351794.28907702636
8000,208.15134853996506,359202.588027733
8000,214.49306776829488,366339.87732773786
8000,186.94830245234886,351538.4000787756
8000,199.38529881511974,352548.90070001467
8000,192.4774020304935,351809.3562407788
8000,196.1459352609666,351073.3560859584
8000,202.3532501260339,354584.69796254905
8000,186.90060157410196,351498.1822936521
8000,256.336307031981,426465.43433209753
8000,199.7340110058155,352570.7096221838
8000,198.25508013013314,351935.85262853594
8000,204.7899976742337,356267.92833062855
8000,208.50470332511168,359604.8347151357
8000,214.416530365871,366200.92510985676
8000,190.12192979228433,351076.6241899864
8000,204.82095384534549,356294.1880263806
8000,225.1906351168856,378546.17630170216
8000,213.64755828441903,365328.9966759603
8000,203.278302646567,354975.26428561076
8000,213.3272364839463,364917.581852776
8000,199.13527356029718,352414.6921592063
8000,237.86113964795467,396218.2803766839
8000,199.04567202517788,352273.3463767879
8000,233.19705353599016,389507.56117640715
8000,201.769814051745,354154.625077795
8000,228.88482183432004,383786.8921029869
8000,236.6389001998555,394454.1895536521
8000,204.79522335645828,356274.9621120328
8000,194.64607936790975,350749.49496156606
8000,190.81663908119313,351427.95104627137
8000,204.94493978803317,356419.36292413337
8000,222.99230975284428,376141.1935745971
8000,256.0371156926543,425899.91914395994
8000,208.58648720046284,359505.49518013897
8000,237.80383884957453,396147.76794471167
8000,195.46991266529034,351147.8460164615
8000,194.2517523160891,351988.4720613124
8000,203.8966113933341,355335.091635379
8000,256.21155909104766,426229.62827503996
8000,256.2926444471614,426380.35468342307
8000,205.9712175930454,357196.004501094
8000,204.86765514234668,356267.24193986924
8000,224.4569648096865,377739.6550821326
8000,224.71603642808665,378034.27261290036
8000,210.1998437309928,361316.32197226945
8000,204.7618533857692,356385.95560504845
8000,186.32338824004728,352012.34266931284
8000,204.99906277044676,356392.03363209614
8000,204.8268833931002,356300.8020864987
8000,202.67319635352194,354594.87404662266
8000,258.9863060402405,430834.8984653817
8000,208.01137595137365,359137.33650037285
8000,232.80839140262935,388903.17293540674
8000,197.47919547574045,351455.75688760006
8000,207.66273381369857,358665.81764294265
8000,198.32930888546218,351865.4082478463
8000,230.8960560364113,386666.3265309417
8000,218.17231867417743,370214.613642208
8000,186.42760357787216,352140.9325874334
8000,190.9371928640111,351214.93889289256
8000,196.1678459325842,351105.5498681038
8000,198.24211004092825,351910.3213666009
8000,224.91236767333763,378221.6194830873
8000,209.97972554747852,361129.6862475354
8000,222.16459880649236,375469.7179232867
8000,203.8317666185255,355626.8621721063
8000,213.50405538547824,365253.2325546158
8000,219.53378799698004,372275.1464556752
8000,232.61211280759517,388821.2606790315
8000,259.23152380635037,431223.17124246806
8000,208.1427027457999,359223.1277347838
8000,187.60060468587866,350836.90765657474
8000,230.9125619695189,386651.0343056355
8000,203.22169111790885,355323.07821446087
8000,201.7966645337068,354142.50966447487
8000,205.38397757230075,356818.10387638386
8000,208.54610157734103,359644.7131553845
8000,199.86293424625262,352455.41806137597
8000,205.8378308552426,356933.07420049177
8000,206.07055424808564,357043.57832649734
8000,207.44915249631296,358420.3129584305
8000,218.17318949759849,370216.08322542894
8000,230.80177173178015,386481.26050139964
8000,201.6102416634814,353983.37956911826
8000,186.73032496592262,351471.74715562956
8000,198.8760487997264,352101.86628567934
8000,220.3196982345322,373205.1101459967
8000,246.3389291104568,409104.51919889246
8000,208.47980751390605,359567.9094850208
8000,203.63394219951772,355585.87281853426
8000,201.47965674892342,353878.6884902412
8000,231.14304585756727,386843.852812861
8000,192.38860458456517,351707.3460543917
8000,188.09742263987837,351125.4524663012
8000,191.26594214736673,351031.06617947394
8000,186.23713195245406,352266.36730826146
8000,222.15833756706868,375472.6476287007
8000,189.74959516114734,350374.5095132167
8000,203.90204577198597,355272.5251096424
8000,236.70395494433583,394492.9368453176
8000,220.72798151460154,373876.079511144
8000,222.53907511986216,375551.0384279046
8000,205.71835733794538,357080.08101726975
8000,218.2834184305897,370283.2663828925
8000,223.96293699952324,377225.9765631121
8000,189.12458150027828,349644.0387161331
8000,214.71746257533974,366329.8165415654
8000,258.9017425972222,430740.40962682
8000,196.2882531056013,350985.5107575712
8000,208.1507572431285,359201.5555151508
8000,194.56547347576907,350725.11483437085
8000,256.6469823568547,426984.241904291
8000,191.02430645144136,351303.024540092
8000,203.2894049191242,354994.30840507755
8000,214.69972017930937,366500.0717496809
8000,223.02895385557983,376105.2917416289
8000,209.9204113926405,361025.0053996452
8000,257.35971087502793,428178.43524020305
8000,203.6686667408062,355592.4313406085
8000,194.52403745942743,350736.9219610257
8000,195.22355996559938,350955.8682233499
8000,260.7779267563581,434220.2955459128
8000,248.1734268870646,412118.1223083342
8000,213.65868117200029,365295.0762703648
8000,199.0789541117382,352337.98446908745
8000,215.61022058786216,367195.90058902645
8000,200.61843467500637,353105.1836667006
8000,217.49502209975708,369633.1359701447
8000,186.26229582593757,351908.3954211486
8000,195.9876504969208,350873.7959823278
8000,213.82701957908327,365461.76196347177
8000,204.34120886461463,355879.91665309115
8000,232.4780628889072,388594.3666545594
8000,223.13455529558973,376210.2669119749
8000,267.45783256707404,445999.7326373515
8000,201.90591066620206,354097.7743978611
8000,192.840981178287,351579.26936956623
8000,246.25765984745357,408978.62089220755
8000,221.59675779164382,374739.67727838294
8000,266.7749203633083,444721.4065477322
8000,222.28972581812374,375657.67605967226
8000,230.79792240138198,386480.18898690486
8000,231.10092985608654,386804.87386636157
8000,217.664040261912,369398.78426653903
8000,213.54281317655725,365225.53300773015
8000,213.79770978133465,365411.67826346966
8000,220.20249809543907,373036.0195476706
8000,223.73867573599787,376909.6444902906
8000,200.71887342880507,352998.49801182194
8000,189.31352496625115,349685.4995730214
8000,220.85202957411872,373784.10328357655
8000,261.76730755594764,435809.172969791
8000,207.44994144713465,358394.70670786605
8000,266.7852183446941,444737.3179221638
8000,212.30974902561633,363372.221531332
8000,204.44573594986755,356087.82823861664
8000,230.52555827709014,386031.83747104753
8000,230.42084520848235,385911.4955392288
8000,190.22893494137756,350476.6506768011
8000,245.59152741130023,407757.2191577668
8000,201.43469847023235,353790.8929932768
8000,223.60167380328843,376783.6734772866
8000,207.97855153519245,359106.0543827142
8000,201.55508185751452,354018.98240058904
8000,221.675800316815,374801.85243058717
8000,208.77918326184226,359675.95989303413
8000,187.0388628183077,351404.97241127724
8000,192.197355381887,351526.01042150625
8000,239.50452976152437,398154.0896255281
8000,228.9965687938647,383797.8836147613
8000,238.49949514809165,396797.25945747213
8000,205.51442244546385,357077.4788203066
8000,219.12674724764787,371577.0916806319
8000,201.2345405155017,353685.1940183857
8000,197.74595822286173,351852.62095337315
8000,194.66326684411368,350699.66686951503
8000,231.28908859608643,386998.07803430606
8000,199.29347299016044,352467.2070233512
8000,206.39422161299015,357594.8619633146
8000,259.0494668009937,430883.0787646615
8000,233.71936122223147,390393.201907138
8000,196.83987371764178,350819.25092311593
8000,188.8882625724047,350585.57546913426
8000,237.5975038112671,395894.9067798968
8000,205.38004832686704,356812.31553896307
8000,205.0962436312593,356458.03992826794
8000,201.62808235666452,354011.3673938748
8000,192.49449001054379,351462.0463390682
8000,199.86556239629928,352459.5422247966
8000,232.76055320131306,388879.03157591424
8000,201.99857229953324,354047.396165877
8000,259.9136560843947,432505.98208280856
8000,241.77161819898234,401884.77965486306
8000,220.85506185905993,373767.1992573621
8000,232.0027406746551,387971.67473079613
8000,261.7778909991249,435817.8621760126
8000,201.32775380142323,353738.44959244796
8000,198.5182312837093,351740.2651204023
8000,192.3371110829844,351681.6593657942
8000,236.16634464349133,393735.0993578078
8000,193.2222736666984,351998.131547746
8000,202.7201071495139,354657.0107114655
8000,205.19502273211248,356567.3649192272
8000,198.98991738916243,352249.7167240634
8000,260.8699312106379,434259.0422049379
8000,231.527991891215,387289.8121323686
8000,210.25141997081377,361098.0457906397
8000,260.83917916806246,434244.34082279366
8000,205.18786481916794,356584.1461163893
8000,205.59043481531873,356951.18586702936
8000,237.65905691876085,395880.0634844426
8000,205.63046588897086,356934.82311699516
8000,197.83326609572316,351391.1465496189
8000,191.7137618796243,351481.7079045514
8000,191.57146918212507,351543.5166303405
8000,210.24282349345143,361319.83165824227
8000,197.25140199117757,351628.26368181384
8000,240.286128222701,399066.7540773452
8000,192.1974807458248,351526.1148257699
8000,214.77485107413176,366273.74360456323
8000,199.19718068914798,352287.6897791859
8000,203.47592769663595,355324.1531100883
8000,223.99411613898187,377182.52324474225
8000,212.34739392411822,363011.7579677059
8000,200.48379090418243,353095.2512590239
8000,250.48628588451697,416042.525043982
8000,258.9933241502565,430820.8805728132
8000,226.48860413061794,380497.6783563548
8000,198.34455931729747,351883.97017950204
8000,202.2513737709526,354485.3496569121
8000,263.67629903089716,439052.3276554737
8000,255.7197751418961,425338.3670485406
8000,227.41401015801418,381007.81952738157
8000,224.36044738512888,377652.8664182543
8000,190.73909445998592,351346.10678943095
8000,194.83406509114982,350657.4277190458
8000,216.18621926547164,367640.1576931799
8000,192.19210090503873,351680.13499680103
8000,196.43416457160734,350990.43921326
8000,223.09301714897433,376233.1609630003
8000,194.23007189858245,351954.8445271149
8000,217.211469827049,369206.82528636407
8000,188.9010236582465,349462.91074245377
8000,249.14291437155921,413765.87769011816
8000,229.94296501203078,384968.4965232529
8000,256.3915849669635,426544.5185718494
8000,191.2666758115608,351032.0826590825
8000,234.51106856605674,391112.706920012
8000,201.56101077142776,353965.87892650114
8000,211.4238496800522,362410.5300795147
8000,209.60125820218425,360517.80129686947
8000,257.67603684612965,428559.03916793095
8000,221.94884749394518,375320.6831478993
8000,229.2327482471144,384217.487171314
8000,222.49243822901715,375458.95666989684
8000,217.72450631792748,369500.12641021266
8000,213.66521559637616,365280.76106195524
8000,245.61606928953648,407771.2712697138
8000,226.89596937681972,381289.8535574967
8000,216.25297212555537,367755.6542279584
8000,258.4121582514275,429989.052760871
8000,223.57176797268983,376728.15040022135
8000,199.13766878541986,352304.8381483033
8000,265.3364509960739,442065.43124226935
8000,219.83301379722835,372492.974073555
8000,193.43910961597308,351195.2752211448
8000,192.76992337787613,351467.1264612947
8000,241.90329731682752,401981.44605149725
8000,257.84290624577636,428870.9233207964
8000,226.18474848912211,379961.50432471785
8000,267.2217232583182,445601.6446726179
8000,187.53888135312923,350763.41453861166
8000,224.23183598774065,377442.5699256646
8000,245.58473966510923,407779.13528076647
8000,226.01370011601423,379812.17320726556
8000,251.3099692107701,417508.55344288284
8000,241.72486644920187,401822.8084150986
8000,233.8292212795729,390098.9922755781
8000,203.231012277859,355252.12867224956
8000,208.8555638204754,359745.4385558754
8000,206.08064343302183,357003.0977253561
8000,186.6724095536801,351390.8760846028
8000,197.3403107476057,351393.0822549635
8000,207.66910540279812,358678.361098811
8000,238.61100157789377,396594.9859145447
8000,242.6328526040854,403053.3513189006
8000,206.51805808818543,357630.802008679
8000,245.25026727973753,407200.7375091177
8000,252.92813805126008,420373.91242870956
8000,188.3815152093574,350124.0336092785
8000,238.17832012320744,396276.15208272735
8000,190.16262324230667,351127.721824913
8000,225.17080111376853,378530.47741073475
8000,229.248995879439,384116.24752047134
8000,210.4467060267642,361281.9260451152
8000,194.36126742243826,350506.59390371596
8000,202.53408832628125,354584.00075254595
8000,207.25392446322488,358285.9675673661
8000,210.00102076999977,361046.7630485153
8000,227.13848761046668,381152.48152108747
8000,244.85041632544286,406612.61609453574
8000,211.3100997983357,362261.2614700713
8000,199.40945714796095,352527.4703375851
8000,262.7946263665697,437537.3204483185
8000,186.8666869309024,351718.70549679105
8000,220.1287598124162,372891.3083417312
8000,200.79500799390212,353092.3423018266
8000,199.5421963428835,352200.675023251
8000,188.24387826129947,350235.7245893071
8000,191.86960474358057,351319.9152261417
8000,239.4994948700727,398149.2195947373
8000,247.49114298291676,411007.53688325785
8000,243.9062272502433,405007.07314455963
8000,247.78796436165302,411450.4781829688
8000,206.6372573608787,357567.814903753
8000,219.59279876753774,372237.51851642097
8000,237.91312116576069,395755.9316033956
8000,215.7504186188982,367256.1031680845
8000,189.46795637865156,349923.64429237135
8000,189.77229942449657,350398.0088043538
8000,203.70769612964605,355663.14817442326
8000,199.45925802577835,352457.75622479594
8000,219.9678352011468,372614.9149021075
8000,233.18316760476426,389482.41946602066
8000,190.3522018660867,350628.16145471006
8000,186.24530858328828,351877.2915967592
8000,219.38783152310006,372088.35122957913
8000,218.4411044568807,370480.01732869237
8000,199.92714843154843,352075.9005928496
8000,255.24503405091139,424450.131599128
8000,188.74579003124884,350315.85052814736
8000,235.04645892310666,391942.0454399055
8000,225.8917899289337,379610.14923408575
8000,231.11832187157285,386801.28849169816
8000,188.21968203872356,350669.83784162474
8000,244.77088713105027,406655.4133645196
8000,224.68964353509773,378156.8191927563
8000,203.18305264689317,355326.27594693075
8000,227.08782879216201,381225.51695225213
8000,188.39130611938904,350128.46202373895
8000,233.31873986436327,389599.77143941715
8000,222.36840069644538,375548.4908728547
8000,250.91500913103917,416779.7532003503
8000,206.03147451936633,357047.31651822047
8000,227.0836078131642,381310.0821624379
8000,198.82913100879443,352095.75895620766
8000,230.57445085775836,386050.51717346266
8000,246.69289065027897,409613.2795437446
8000,227.00723081705618,381410.2640436421
8000,204.66277989053242,356315.6335677124
8000,223.2159715519559,376360.49661889556
8000,207.85101854864487,358994.235446638
8000,261.2732338132533,434989.0672774507
8000,219.30663208796585,371928.1665880013
8000,239.17558616597046,397638.04580440774
8000,248.6228347082257,412838.48428102187
8000,214.05834448243493,365566.5759599196
8000,231.57636185444002,387303.2194587301
8000,193.5598179781576,351436.49980298453
8000,231.04332669002244,386763.26673298597
8000,232.79605202236866,388907.2998890409
8000,253.862871755553,421731.70447246137
8000,206.92112476706458,357869.2001035159
8000,213.6842299435471,365270.01665991975
8000,209.00485767289624,359965.1724410552
8000,223.62219147093384,376794.34826031537
8000,241.93722365937944,401869.8560342481
8000,250.91446174300177,416890.26339926326
8000,267.56406054287095,446054.7057533284
8000,192.4554063070897,351799.56278879335
8000,261.3443524447198,435059.4410308557
8000,195.40336118818948,351205.0051043896
8000,217.45093418963876,369565.9994419784
8000,190.92837337821135,351357.3673540825
8000,265.21280307099323,441820.89311121765
8000,194.99078498937487,350928.1920705318
8000,202.21222661923073,354421.11182071554
8000,196.70289957989968,351208.0499043573
8000,187.12282144101894,350818.6940763849
8000,214.56097161194756,366397.5917334622
8000,210.45809839472892,361294.06280134514
8000,221.00284569211797,373998.4606044184
8000,236.48000557166688,394209.145273397
8000,237.86196617995287,395671.1340994328
8000,249.43539766649707,414241.759111906
8000,215.34942040428396,366950.54051722144
8000,263.9591923589177,439480.4630866565
8000,243.9953595046455,405171.7060518152
8000,258.45298228852766,429863.92898585193
8000,239.72480991655505,398414.3342474967
8000,263.2489418584384,438289.90960463363
8000,207.33922418784732,358382.8659679342
8000,211.86106689208077,362570.41172893543
8000,186.506778613313,351969.9983850473
8000,209.57349847178676,360686.40841892565
8000,197.33691089922118,351677.4911435131
8000,233.29568627809027,389679.0953381866
8000,255.83266998818917,425508.17534163373
8000,231.38276883352822,387159.18128915946
8000,192.6864424136181,351490.7903436336
8000,186.32250996478334,352016.7434501671
8000,245.44985659920647,407571.1420322857
8000,192.57760031578928,351585.81499643775
8000,187.61221095501946,350465.4540442297
8000,232.23402170254647,388123.7975372217
8000,189.60886848893637,350095.39805309294
8000,238.89461565511547,397131.9879502164
8000,202.94483827353926,355085.8670691538
8000,232.1539035381856,388085.94144522183
8000,243.5599308500878,404439.95372053783
8000,212.63011687091276,363524.8881028558
8000,208.1534216607963,359179.4155668131
8000,241.47982600320034,401390.35993836954
8000,245.52687441641885,407676.5191406325
8000,253.18464988958303,420831.47417482483
8000,222.7883466215072,375793.807508087
8000,240.0036817282938,398620.16643003334
8000,235.54023589263852,392721.5238347617
8000,210.0799107941144,361088.16876911547
8000,236.29476055455615,393988.2023954729
8000,262.1627746317595,436499.79983455705
8000,247.79786689941085,411410.3002347535
8000,195.71848220227707,350772.0207933687
8000,231.93892824654316,387900.4506868294
8000,200.89268113294114,353086.3531037373
8000,217.29779137235403,369302.5984896788
8000,265.7627662631552,442792.6823075859
8000,207.0049501434248,357972.49224007723
8000,192.14195977399842,351853.02513527824
8000,196.35127526810012,351061.9865391875
8000,227.34868837876303,381182.5602316295
8000,256.7112805500082,426905.73973369604
8000,263.92044005089963,439532.5296634239
8000,257.53224860226993,428478.00834623247
8000,242.905513360479,403174.1487394042
8000,202.9995105839886,355022.51009287476
8000,203.63728595178281,355549.9132221979
8000,247.22084289118226,410598.70801246556
8000,217.57203621380864,369509.57179507904
8000,214.6083981125746,366338.18399662606
8000,246.50234555546677,409418.93542048556
8000,200.59688789359112,353066.47923524224
8000,192.14572502292796,351769.05497333757
8000,204.72954059670658,356337.1405603139
8000,210.46322072287646,360788.31729571585
8000,186.76271949972434,351518.07816887135
8000,243.53836182429106,404404.5687057065
8000,236.77932532651042,394262.8430519282
8000,198.5277391069019,351684.79119130113
8000,251.87032644368804,418264.9488677986
8000,228.2901823505382,382635.6731173353
8000,205.72826594432723,356791.4233210394
8000,196.28553917285896,350983.0384351635
8000,232.8145925248297,388910.40707049525
8000,209.19624902522636,359936.34929397615
8000,193.01264969418267,351784.9167354497
8000,215.75390260092888,367031.09955995757
8000,221.0929318411403,373790.75324064505
8000,211.86989046613763,362581.5515820895
8000,242.18602039444394,402282.07088946085
8000,193.89615821911215,351406.46000202827
8000,187.5148731214719,351066.44622118084
8000,216.3088787255845,367469.85589172365
8000,188.3863609628809,350121.429840671
8000,186.97618215201933,351287.6526580483
8000,209.14942094410304,360167.76367468364
8000,226.96129100126782,381343.8593411347
8000,245.0107309394429,406899.2696779604
8000,200.4433603700677,353025.2519597758
8000,202.63816026951915,354700.22150638746
8000,233.77828639332893,390118.43094950134
8000,240.55879263549605,399550.16689441993
8000,249.55112980356586,414385.5129409634
8000,197.75531478115326,351277.2098671408
8000,202.54539776853554,354598.6933314436
