beta,makespan,labor_cost
0.6,233.93593097333337,546307.9662744845
0.6,215.68262810601863,560012.7292837541
0.6,225.14665293840315,552146.1025963065
0.6,192.93583210355848,591580.1634433025
0.6,258.8426972832543,536568.540972755
0.6,187.25775087406888,610803.6437432085
0.6,188.59389626068273,604967.6778833534
0.6,203.52135650498298,574099.3029184577
0.6,203.82142886144666,573191.224743435
0.6,241.805176783243,541652.2495503605
0.6,203.83779991588432,573190.3323156183
0.6,221.22400369380273,555459.1040693489
0.6,228.90323286475947,549071.2117579177
0.6,187.56914450323183,609202.5020942423
0.6,218.0838627629262,557495.3235831696
0.6,190.15760822637446,601478.1139972428
0.6,195.50423389382013,586700.3444225645
0.6,226.72369931452394,550561.4429432006
0.6,215.82221150878712,559591.5766832903
0.6,201.29170353458878,577251.104823448
0.6,192.55542782789527,592955.9618695972
0.6,234.06217212396737,545783.133573114
0.6,228.36642546688952,549627.008046465
0.6,237.66546479468025,542962.6068959066
0.6,190.69896379923938,598072.0641998048
0.6,202.60550210831155,575223.8794998319
0.6,201.53985306185484,577047.3824813032
0.6,190.69878178518132,598185.2661234508
0.6,186.35590650769416,613379.8790577804
0.6,205.49249434674599,571201.9403160018
0.6,250.449886332742,538683.6057713034
0.6,200.95711433672662,577860.4321997543
0.6,194.50977731009493,588695.3268127533
0.6,243.8512976063245,540659.1621977917
0.6,193.62060302332972,590808.4245594766
0.6,197.748063072108,583463.7271368557
0.6,211.80001564683798,563349.9429787492
0.6,250.4940636552117,538630.4205815094
0.6,200.9715316878973,577394.8622213157
0.6,206.23878645759604,570391.6704997204
0.6,234.34163863166913,545636.4225308291
0.6,219.38069015097398,556832.3005080855
0.6,185.48552466693135,617436.6112155332
0.6,226.3605597010319,550973.092765119
0.6,199.7183278739874,579842.9139764413
0.6,207.2075291916929,568851.4535945469
0.6,201.7302010154793,576889.5702741598
0.6,229.5626658029587,548351.2407723276
0.6,197.41020181906418,584159.9216632354
0.6,222.58977606946272,554568.6579014705
0.6,206.02663831274754,570561.1490875995
0.6,200.8920032871385,577878.62903658
0.6,232.72705505961866,546438.7036126622
0.6,205.91852380246988,570841.3956570819
0.6,211.2120070318331,563507.3299872838
0.6,189.62365741672886,602055.4494388427
0.6,197.26280790657538,584309.3669895236
0.6,216.22900986235078,559032.490149672
0.6,199.64307563295924,579881.8955283323
0.6,219.38294904210898,556831.723433665
0.6,195.4935830333642,586907.8621046378
0.6,185.31442485086268,619342.5246897687
0.6,201.50822065126295,577156.6375493326
0.6,199.29896137908324,580425.5108012517
0.6,189.35541391360718,602400.8828862233
0.6,202.88358095163176,574726.1554305675
0.6,253.9261558444458,537921.1914870252
0.6,209.29451641321046,565957.2525544844
0.6,186.3407022398572,613523.9263835212
0.6,219.81414277431062,556306.9623807378
0.6,226.57177720559832,550872.9150617206
0.6,202.07043482871072,576049.402019832
0.6,198.6788849752594,582008.6091874723
0.6,189.0612796990933,603229.4293708011
0.6,255.45564504277135,537395.2047558628
0.6,186.4467407928345,612425.2300483708
0.6,230.73635010768587,547250.8550877895
0.6,211.01274105175062,563644.6506767188
0.6,211.80882323711273,562959.0354543207
0.6,209.01536258296912,566366.8336655728
0.6,187.27500542717823,610498.3162279907
0.6,194.93324207196378,587833.6030192696
0.6,218.11084355411867,557481.7202403492
0.6,231.07439231227272,547218.6131622447
0.6,227.4010851329775,550286.531604917
0.6,214.98359956328005,560251.209600517
0.6,222.2669994240364,554619.1603636518
0.6,199.20834872608845,580905.4832926088
0.6,208.7131293452568,566741.4447251837
0.6,197.2181323508748,584325.7374542214
0.6,195.84064495912273,586495.9890797776
0.6,221.9649908823187,554805.6495605084
0.6,204.7059394734624,572447.7118098257
0.6,190.54522149409223,599556.4523471948
0.6,247.7211746457358,539491.0576866822
0.6,191.83669927364753,594608.2012580525
0.6,237.65512992959077,542969.6163760715
0.6,194.61331858178585,588646.0590609676
0.6,216.07096934163195,559142.6903703653
0.6,191.2012711700959,596202.7418996658
0.6,258.12011467832895,537011.3907210326
0.6,210.39713099896986,564782.0332167227
0.6,207.38326749224444,568537.0041521799
0.6,237.57918598750786,542993.8803166834
0.6,257.28630250986095,537256.6718989573
0.6,236.41806268893677,543733.6720205301
0.6,250.1530567280934,539077.3215507423
0.6,198.117974159475,582748.3331187352
0.6,236.9078791155932,543582.8983692424
0.6,208.89752727594922,566412.1280326161
0.6,198.93004751200863,581041.5174992547
0.6,218.56419590570593,557173.7189518966
0.6,194.69161961951417,588436.6304851652
0.6,238.41066718316415,542569.7816341405
0.6,255.7390385751679,537385.1149339459
0.6,245.5439816770083,540104.6110443377
0.6,232.64508351912153,546465.1392299063
0.6,256.7599186764371,537374.7716448742
0.6,226.39727360142646,550971.1563253372
0.6,210.03121999371453,565176.6876768292
0.6,205.21702652673196,571452.1088223376
0.6,254.4139127011271,537727.1146370315
0.6,214.16686082422095,560973.6211232312
0.6,241.22564774888843,541760.3995777987
0.6,238.07139677468555,542734.5875610046
0.6,206.4281899375353,569923.9949234221
0.6,257.8905545128652,537159.9235380598
0.6,196.49657700209423,584949.5358220648
0.6,252.33335127692823,538342.4493619523
0.6,197.84663365488782,583414.6469862317
0.6,208.54338580015911,567303.332397384
0.6,188.59613109011613,604965.7806289576
0.6,218.0512429581496,557521.5732651995
0.6,191.889149599118,594540.0441515644
0.6,199.5307773723689,580367.8953780171
0.6,254.63387570458175,537697.3581025548
0.6,186.04189708586424,616040.8806882495
0.6,190.4130602183526,599721.5330025579
0.6,228.7509853941351,549114.7597143867
0.6,229.45340145473594,548444.818468068
0.6,217.9990102348367,557761.1159841288
0.6,252.09581197652096,538361.0052114772
0.6,228.24519525314378,549864.5899118778
0.6,213.5009599177334,561157.3115527533
0.6,206.49376225663713,569520.8885680679
0.6,231.26962505982306,546764.1071914634
0.6,207.56271029226457,568202.2986329102
0.6,232.03265531548072,546608.2335794995
0.6,247.63701626135645,539655.8701275771
0.6,185.46536012510836,619182.7581381889
0.6,228.74162608880616,549313.927308107
0.6,243.12506127452406,540833.1273500721
0.6,205.20549944565346,571508.8894129002
0.6,219.64735075212874,556473.6727365189
0.6,192.52505283002964,593231.6784599815
0.6,186.4845452005726,611303.7974645586
0.6,245.36618540337497,540126.1607415159
0.6,192.5579180437821,592296.8107650573
0.6,193.95945356134405,590119.7462230845
0.6,191.09409846380856,596499.9887177399
0.6,241.5073742950932,541754.9243708996
0.6,193.29744677715632,590926.936580158
0.6,220.24962994445318,555988.0929629207
0.6,230.19833523579288,547368.6767474356
0.6,200.48495196087873,578408.0411273629
0.6,190.57928580518086,599108.8761064177
0.6,234.79750883809382,545559.6775261291
0.6,205.86291994969525,570846.0644435876
0.6,187.64627259676877,608571.9890901727
0.6,202.0522285170037,576156.8377846517
0.6,185.4011381196085,619258.6141738722
0.6,188.27304196734582,605839.4409126102
0.6,230.12111037695254,547906.6840466284
0.6,204.65432300673544,572470.5620083091
0.6,253.92115636738197,538003.3498042991
0.6,224.2944050709964,552395.7708938809
0.6,218.81200645759125,556884.2515846195
0.6,193.21713636096453,591200.3628151552
0.6,200.7375639049318,578019.8426252583
0.6,198.81386989903854,581679.9322306067
0.6,229.3417216015152,548540.9303425443
0.6,196.40673691675408,585070.2810869084
0.6,227.19079302419294,550524.548972033
0.6,188.71322794555516,604578.7581150711
0.6,246.3847204041546,540062.8349828059
0.6,233.6797517381646,546419.6778955788
0.6,186.29441862511445,616004.191771426
0.6,253.15495686050917,538060.123667262
0.6,237.33763538023229,543557.733132775
0.6,235.15204293914664,544928.6139062383
0.6,243.871786641039,540587.897767798
0.6,250.30006505513137,538965.4425648255
0.6,243.0342689868897,541073.0813905
0.6,222.63921379188145,554391.6451045268
0.6,205.39417440201376,571223.0229196743
0.6,202.72129733357525,574735.5352411842
0.6,203.5822716677568,574085.3720573545
0.6,202.3167298869449,575638.9935503099
0.6,229.96626200402702,547981.9709501197
0.6,229.69131324817488,548152.485056497
0.6,187.24561129223875,610809.2147920373
0.6,220.42925112128728,555899.7017187523
0.6,233.97691814718016,546215.9852307516
0.6,206.74349499585114,569343.978992364
0.6,199.22044314386613,580880.7230777027
0.6,193.63032206420644,590693.4929488508
0.6,237.41658563936812,543400.8753471156
0.6,223.49879555889308,553804.4311490031
0.6,198.26856708642947,582573.8654290538
0.6,190.33648354196183,600755.1068670356
0.6,204.23179582418692,572678.8670976851
0.6,255.4328107205301,537524.7274998005
0.6,192.07298622023364,593534.6320765456
0.6,209.7243922560615,565301.8799227905
0.6,193.15083482640276,591291.5228859723
0.6,235.41800456147226,544792.8644126405
0.6,194.1090347170382,589303.0696351174
0.6,234.01544012040682,546073.4861029624
0.6,201.22260680179247,577355.0005969398
0.6,248.44709609915776,539233.6017929553
0.6,192.80796660115251,592132.0868862239
0.6,258.2224483742496,536874.7937181535
0.6,213.00743153126112,561927.1841579467
0.6,186.32147882648178,614522.1432869099
0.6,243.57441738917936,540722.8820265366
0.6,196.0568554972742,585859.805135331
0.6,195.0197520902863,587745.1678242622
0.6,215.36155745984146,560124.5139599425
0.6,244.26677058195605,540568.3595952177
0.6,204.71814503484714,571654.3432117911
0.6,219.53322426230687,556670.4505085903
0.6,258.66791319515784,536730.8627350868
0.6,227.5326407174421,550018.733273939
0.6,196.81033678442327,584531.9258930031
0.6,225.19586327852542,551536.8678214789
0.6,228.39799055358006,549589.7273310168
0.6,190.39434480121784,599773.2878749405
0.6,227.63729976979354,549871.3231766062
0.6,223.02627204558186,554135.9772243073
0.6,201.60256088758658,576950.343733679
0.6,192.6698869711272,592270.4777588127
0.6,212.69468379515675,562107.9576743131
0.6,216.784443895922,558864.8141227644
0.6,239.61709918718591,541780.7599757519
0.6,218.3763633026627,557369.9357399644
0.6,186.49773631155895,611303.6643254714
0.6,210.71178141877593,564742.8341409876
0.6,252.61202419132402,538143.8455440676
0.6,258.5239390715632,536789.1726184713
0.6,221.47182534196278,555185.1377105844
0.6,246.06001099576787,540095.1051632576
0.6,195.70584434930745,586662.0751852425
0.6,210.69958127191373,564764.9826137061
0.6,191.622188512819,595821.8280474769
0.6,221.11459279011493,555530.0259958056
0.6,188.85018389858217,604116.2211669378
0.6,207.74913591941348,567919.5984632893
0.6,248.09770513816667,539254.3475466437
0.6,187.8460924143247,608180.4203949884
0.6,228.23500267232373,549867.0274360906
0.6,195.9068210442475,586180.0373405607
0.6,210.757062680671,564369.8855297234
0.6,238.43533371835727,542318.5182962089
0.6,206.88501306531106,569073.338168485
0.6,246.68211827279956,539728.646964303
0.6,196.40072471396616,585077.6146375905
0.6,213.23683101257868,561448.7350782915
0.6,191.63067866291647,595700.9713296642
0.6,241.80718669779887,541123.9534024103
0.6,217.68200246336096,558017.0038873865
0.6,198.46745937584828,582542.3743957673
0.6,237.44913114397596,543165.7381419423
0.6,216.38243373671645,558899.5630343782
0.6,215.69849531355175,559660.0739430593
0.6,244.58606173608396,540320.6595912736
0.6,235.76261731981103,544127.9449852675
0.6,241.4906250588271,541759.3268186755
0.6,195.38711439888849,587000.8505834007
0.6,205.50699303089868,570961.1579859497
0.6,221.25615115691386,555399.1821034622
0.6,202.60940014883468,575214.1250701759
0.6,253.6422249173783,538022.4544872475
0.6,252.3868368134788,538197.8380282809
0.6,198.56859549828016,582164.9876806227
0.6,224.706083008012,552191.0736774808
0.6,200.18284663603788,578564.4617266858
0.6,192.27940258218536,593315.3792061505
0.6,208.1564433371128,567488.8928608919
0.6,225.3449501456293,551307.0089423431
0.6,243.04772296880893,540951.7028566375
0.6,228.4805916598702,549407.4782266362
0.6,196.40552355333813,585072.1743959084
0.6,249.86972411822893,539209.6755022216
0.6,229.2009341650584,549039.1352872874
0.9,189.67787385715812,585708.5613964935
0.9,207.0831883149406,562032.9580464498
0.9,208.18387519343264,561339.9819961525
0.9,188.8560567554919,587461.7885215632
0.9,207.77277556203038,561452.1566095954
0.9,219.1052155061608,552074.5741575912
0.9,239.01057900521093,540965.7257260345
0.9,215.47358204352773,554833.1274313272
0.9,230.27125790079347,545288.4229624632
0.9,214.85554560741798,555257.4203162414
0.9,215.53115820188393,554792.6995099412
0.9,203.14821407698878,565699.4908925085
0.9,195.93067671475183,573383.7629524501
0.9,214.6871593572995,555484.7828200429
0.9,225.54007878490253,548052.737465813
0.9,215.0927722623641,555041.5772075186
0.9,228.9891299717526,545960.4908138544
0.9,212.51144324690807,556888.3676780369
0.9,230.37046228002018,545257.1265206009
0.9,188.81136173332067,587496.9217572915
0.9,214.87318903151663,555124.8567313057
0.9,189.11411320483128,585947.0606072524
0.9,228.2712901018435,546478.3322954901
0.9,227.84275228078107,546546.0542582419
0.9,227.7754039241685,546578.3568053939
0.9,208.2002208631594,561186.4038945702
0.9,203.13034074623428,565722.7298958155
0.9,195.25999167166415,573744.5481967478
0.9,196.20050463158194,572684.4122674093
0.9,204.51137111707266,564545.8462048577
0.9,199.02917626413418,569551.5427962091
0.9,203.93313112193792,564591.9528041133
0.9,211.8555589720338,557640.4972306503
0.9,207.14138362737998,562021.3763684965
0.9,225.83911089698574,548039.1819705287
0.9,188.99775016823125,586754.3509825622
0.9,202.778310962228,565883.9308170209
0.9,189.1215697352273,585942.4674907519
0.9,219.36143097733049,551834.6088373167
0.9,189.84796670601236,584877.0660130098
0.9,244.68343683997992,538524.7430587867
0.9,191.67411276162457,580100.7640158515
0.9,206.00086989081944,563047.6168410251
0.9,242.97221259430208,539173.1774947817
0.9,195.20958114231746,573747.2457023668
0.9,240.10589436818356,540310.8596900937
0.9,224.66520834846213,548513.6192107259
0.9,220.12942368505088,551382.8150539243
0.9,234.7395291509053,542878.6196985629
0.9,198.2957801414815,570142.2649081468
0.9,212.4480912698308,556986.8259404644
0.9,212.546789792435,556775.2882181979
0.9,229.860887467634,545520.8880184111
0.9,209.17108356420755,559780.2806487287
0.9,209.28520592824674,559671.9942067901
0.9,209.93541766068495,558934.7089156322
0.9,246.104179278398,537965.978630958
0.9,241.30416309423683,539808.3929103417
0.9,195.9362449328338,573370.1763985665
0.9,205.48180741252816,563078.8980599835
0.9,214.56170796681104,555508.2389405919
0.9,192.35620932420204,578184.0306555061
0.9,194.55806459362205,574974.1678802146
0.9,207.01140974094585,562121.6562109679
0.9,273.62828779378566,530431.8003522365
0.9,231.10181864960478,545046.9371330587
0.9,224.47358589433935,549037.8497970148
0.9,244.40595842732648,538608.9569401955
0.9,210.46363423646474,558693.5849791286
0.9,209.95072980072115,558927.3310278233
0.9,218.35079579348485,552343.3820752476
0.9,229.65064869251327,545659.8161730424
0.9,210.13713851954986,558857.3337978835
0.9,247.1065078819329,537523.1021527448
0.9,220.61963619501657,551139.4301000308
0.9,225.4139120097497,548254.8548487413
0.9,227.63078260511628,546819.9772048752
0.9,230.52009461558728,545247.9727822785
0.9,232.1941530394011,544404.6759143253
0.9,210.18403249152556,558847.3365893952
0.9,225.47231602000576,548179.1316890488
0.9,241.1373734791671,539961.59121763
0.9,195.6574084342214,573616.2507343632
0.9,207.05307015125646,562058.008027876
0.9,203.66214196767575,565209.8261644841
0.9,243.16508186083485,539120.0924546382
0.9,242.65029120454747,539262.6887970864
0.9,200.1363366511133,568186.3647780782
0.9,214.86592372908842,555188.7413432773
0.9,209.5229531754102,559039.5556963095
0.9,276.31396675137455,529911.9463612298
0.9,211.93642110502165,557503.9750341121
0.9,251.4523429306956,535775.9928471472
0.9,191.96186848581348,579445.8522519136
0.9,195.6752469868436,573438.1242109935
0.9,214.74207185064324,555480.7782435754
0.9,278.9090319792677,529519.468254698
0.9,229.79229602841895,545587.3520608203
0.9,211.99080392358772,557474.9296211931
0.9,208.29011827723505,561140.0743074573
0.9,238.81651784868464,541083.7360148071
0.9,199.394479472347,568668.6245387548
0.9,255.043898305635,534810.4154853629
0.9,193.5423101158015,575945.32263625
0.9,196.31365909528768,572038.8258099393
0.9,226.50365110081776,547687.191653247
0.9,213.3033522137083,556451.39263176
0.9,238.8973255777329,541016.2078050552
0.9,201.15500866241257,566907.7194685789
0.9,198.2725832907569,570221.3695888884
0.9,231.60953304324755,544482.6193354833
0.9,229.07014797702433,545735.082756867
0.9,188.93765480734737,586878.6615168055
0.9,228.39564828065295,546332.7263831652
0.9,199.11803463853607,568964.8500519481
0.9,191.48879833332873,580862.014618829
0.9,212.19435550055258,557327.3948637492
0.9,195.1537620536567,574079.4219344698
0.9,234.64387788998442,542878.64718255
0.9,208.53457039571913,560317.8674122639
0.9,219.76587063988816,551405.2774464136
0.9,217.91276188687175,552851.1081155497
0.9,218.05951443401958,552780.9487227772
0.9,194.56596597232087,574969.4723306464
0.9,277.6669570670456,529538.700154842
0.9,231.67350213617607,544480.5604190263
0.9,230.97536921150245,545131.7360883304
0.9,224.97380874459088,548388.0776478237
0.9,253.80426181476503,535140.134178831
0.9,212.839815620567,556644.01274631
0.9,239.48405423362394,540844.5059886251
0.9,195.1921913164257,573786.3476606531
0.9,246.1920107328142,537735.6676414969
0.9,270.1774573304161,531199.2269922
0.9,188.4428371506718,587811.476852212
0.9,197.21008866365972,571144.0521619879
0.9,243.1145402269325,539133.8523775584
0.9,215.37945644823802,554998.5567092906
0.9,236.29922293576757,542199.3418809692
0.9,213.55486780402333,556167.9518276444
0.9,207.55987880458662,561547.7671968123
0.9,268.37634491810223,531284.3747463332
0.9,193.03826078149993,576343.0139927012
0.9,235.20696587098914,542486.5850056551
0.9,231.24067798876726,544818.9075485353
0.9,188.8784301550917,586905.6822124996
0.9,221.9632702334563,550003.7648380399
0.9,225.9513532588426,547831.4253369672
0.9,211.1615659562241,558090.5431842869
0.9,220.83822350339818,550734.7739909658
0.9,260.60273067433536,533074.8012089117
0.9,270.3676287700183,531187.5457411477
0.9,253.82296845927996,534872.3842132415
0.9,270.8052157320228,530868.9798378693
0.9,237.65049689277654,541500.9240770914
0.9,194.6536927440445,574940.1220405303
0.9,200.26357125482224,567757.8357802946
0.9,216.77446708950245,553633.2356228847
0.9,215.40040735323842,554952.5797293221
0.9,197.30166529681395,571112.9896215232
0.9,207.95844424132082,561355.7259244749
0.9,231.16815252225481,544824.6376861765
0.9,219.51415082506355,551463.2735368522
0.9,231.59572504671792,544743.940555648
0.9,259.69022411528766,533518.9383302776
0.9,234.8275490133246,542815.4275598675
0.9,194.5585997897937,574973.9942157094
0.9,215.3264778658951,555018.676581848
0.9,220.01119157807807,551392.450333321
0.9,246.8526457366515,537622.2134560042
0.9,235.03278508437026,542713.7347598217
0.9,195.51455905739977,573677.8739164711
0.9,237.2975710898082,541607.4720117857
0.9,192.37494490122606,578032.3389938406
0.9,213.70272282494176,556047.6661647535
0.9,254.05374717901086,534848.0796861472
0.9,236.5567609282777,541946.6015190366
0.9,253.32961130987684,535243.5689857348
0.9,208.85005750431708,559814.8579971787
0.9,214.1774998901882,555623.7399040782
0.9,278.9062693700472,529520.3858748369
0.9,196.24081416486845,572608.3880166044
0.9,222.2022530379531,549984.2978772989
0.9,199.08323366220014,568986.6572358045
0.9,199.04341468061887,569505.4886881832
0.9,205.438763757181,563720.6565088573
0.9,192.39396597203068,577501.994870613
0.9,248.91421886450928,536830.058293777
0.9,245.57445113433968,538053.2657934728
0.9,190.3387698366265,584268.2916548022
0.9,248.79775388425773,536845.9140686381
0.9,252.9309966447588,535275.144139007
0.9,192.26475712141587,578204.1094671683
0.9,196.79461186257333,571914.0910983025
0.9,188.3909043096837,588776.6136178798
0.9,272.0740195193913,530839.2992536738
0.9,194.9333478089535,574083.0618785046
0.9,221.1522681821262,550557.7389155916
0.9,191.04355928275007,581410.5396649407
0.9,259.76026606865133,533486.0882357415
0.9,193.23347641252747,576071.25594064
0.9,272.29564459986506,530775.099228233
0.9,220.59284956647954,551203.695920869
0.9,257.17532669282696,534116.9580240677
0.9,190.50228491677353,582425.4561674371
0.9,250.8644124044105,536086.8745208201
0.9,194.654238680833,574861.8297338826
0.9,205.28739549333832,564030.3343318896
0.9,229.7186476483133,545622.1523251903
0.9,235.01897641382232,542805.7286334729
0.9,226.8647376898157,547078.0661799996
0.9,190.91807882227147,582099.042845951
0.9,230.22804936765917,545332.7197294577
0.9,235.45475982311552,542386.4161793145
0.9,234.32995658945376,542940.210631096
0.9,273.62730608877354,530432.0047252933
0.9,252.2014102672454,535652.4555860145
0.9,203.26402589215203,565558.1118684424
0.9,224.6193903217157,549022.0842154401
0.9,249.00531913736734,536694.4323639206
0.9,244.0676268854115,538674.6174181413
0.9,207.33504715239852,561581.3853494544
0.9,228.66991677498362,546086.8412041194
0.9,218.5437674123524,552151.6189399923
0.9,249.83532009833814,536156.5283414712
0.9,218.2327898634983,552558.1015164603
0.9,249.8260938712451,536160.5941988553
0.9,253.43044769192932,535199.5142353876
0.9,248.80193479342145,536843.9245575999
0.9,237.80050913794545,541497.3623771083
0.9,239.04683336525392,540955.4214958387
0.9,259.65708313865696,533526.0174037314
0.9,274.78933921821005,529927.2179159013
0.9,203.954042159716,564585.2200346242
0.9,196.2383537252415,572673.3000530323
0.9,245.3547324945464,538085.045179622
0.9,248.76383346480915,536863.9902555252
0.9,241.24047492307653,539867.0633988762
0.9,276.3109785179067,529912.8158976351
0.9,233.81215194682937,543399.0164506175
0.9,252.46151719716863,535542.3413892924
0.9,245.56825384388026,538055.9687372432
0.9,251.6552911718141,535723.9618080362
0.9,236.9836324518972,541811.8845685723
0.9,262.9622345032371,532702.4784500725
0.9,191.72004126223362,580075.5974075902
0.9,212.34505612318662,557250.1060358742
0.9,260.5955100563378,533081.678845533
0.9,222.45489059769562,549597.4317768337
0.9,189.82232749734519,585480.5855989887
0.9,208.5191497123297,560329.2479152523
0.9,239.77347684302094,540341.5762072831
0.9,193.65384135953707,575599.7763433136
0.9,205.45617897531713,563087.0607107535
0.9,242.85254956901878,539203.7016283744
0.9,201.21746485074198,566895.0483645687
0.9,255.1456862927256,534705.6514503311
0.9,238.52505772392115,541245.1053405415
0.9,233.95223131779792,543164.9013046996
0.9,188.6344710003868,587677.6165048282
0.9,248.23625125131719,536883.6544599407
0.9,257.5269229893366,534104.110321633
0.9,247.2062904442128,537299.2114289554
0.9,207.14338946154982,561848.6299735771
0.9,232.77089378671818,543426.8927326172
0.9,237.25937581964982,541683.7706282698
0.9,228.52037365148638,546204.7264922617
0.9,253.71747398678465,535179.6040713747
0.9,276.91279353576454,529698.5547618213
0.9,213.2919227904489,556477.8946857399
0.9,223.30560311697423,549307.4953708719
0.9,190.206211374992,584691.1179208691
0.9,267.89128512208214,531555.0753723662
0.9,195.8871287646333,573402.4783466939
0.9,217.23457641980247,552949.6823437761
0.9,262.12941664914905,532960.6941336102
0.9,258.86845905014445,533709.8098709192
0.9,195.15390731950671,573975.269152489
0.9,198.5377097311535,569649.6460707501
0.9,238.09698923073722,541250.0902572753
0.9,216.05141814790804,553927.6350083507
0.9,228.94194566811842,546040.9172266712
0.9,262.5810045695465,532718.8976979856
0.9,247.76491599848617,537011.7265110855
0.9,211.88951735151284,557611.5811498987
0.9,189.89994724481565,584778.4151571967
0.9,251.66192536321984,535664.5646554108
0.9,214.91445304969156,555118.9752873165
0.9,208.3062857449678,560673.8044272673
0.9,216.3719535825741,553802.2072162837
0.9,228.79828739424715,546059.6134274363
0.9,196.9075056905774,571830.7038732357
0.9,203.40070823649089,565398.0639920403
0.9,213.696286693498,556140.7509744668
0.9,253.30650443953962,535267.012341972
0.9,260.2003935239778,533373.0401084919
0.9,258.0535333314657,533767.5062929996
0.9,242.49796089704245,539308.5848061647
0.9,249.66323404835367,536382.100842359
0.9,257.02152557674725,534319.5937123669
0.9,247.03865171575012,537568.1256937591
0.9,266.4002945900607,532064.2896409056
0.9,241.42441660150814,539798.1199072797
0.9,274.431085151727,529942.7724126728
0.9,194.76208411323262,574288.3084558453
0.9,191.9681455348305,578789.5534576109
0.9,227.4826535669836,546838.9097117281
0.9,240.58318697222495,540020.2874744672
0.9,199.11129216738675,568974.8675278629
0.9,201.6816575207185,565943.0780037194
0.9,240.67637353913076,539972.2558718388
0.9,192.37944464147398,578014.8976981611
0.9,236.56860290453335,541943.4192166652
0.9,263.09742686753196,532687.5182735112
0.9,247.46918403283595,537160.2700483762
0.9,237.95252666628593,541331.425470088
0.9,226.95315911681334,546961.7737381074
0.9,279.2989279518236,529355.0796607138
0.9,188.7728809111051,587500.8936302289
0.9,191.29484551920595,580949.2491644311
0.9,249.53592822824578,536410.8757401075
0.9,243.9723919597531,538689.1384663294
0.9,229.33779039880116,545695.6925471153
0.9,215.57898305762797,554361.4967297701
0.9,276.82464689726515,529747.7537143084
0.9,249.02168440372702,536582.9689578235
0.9,260.56150891418963,533212.8942359772
0.9,239.51160864359187,540794.7350003462
0.9,232.5095334049722,543853.9428751565
0.9,273.408013368491,530574.3147174194
0.9,198.3609262514604,569927.2404819394
0.9,197.90790855393635,570271.0135705386
0.9,210.53524716170773,558566.093325942
0.9,250.5325411442495,536154.7366430713
0.9,264.65548164920557,532102.4584232403
0.9,240.32443508078907,540041.5515850177
0.9,259.55774877984646,533548.5128053928
0.9,226.5394647222458,547383.3489243211
0.9,273.8583078635906,530233.5726940039
0.9,262.1576308391899,532889.6512064962
0.9,243.4716459832173,538906.1578919202
0.9,278.93733500389993,529516.6793647871
0.9,263.33136329426816,532392.0906516885
0.9,211.37655361417887,557730.5831466322
0.9,236.350823665402,542166.2117274802
0.9,259.3906414043167,533636.2780428772
0.9,250.9140418386602,535980.094504724
0.9,237.1518727182825,541797.25026926
0.9,210.626996868946,558217.028402192
0.9,223.62216190273168,549200.5505768976
0.9,249.98046038199564,536155.3185561408
0.9,212.69118615152428,556715.9870164033
0.9,255.87251974966549,534648.9623358706
0.9,231.11115695981746,544963.1341309887
0.9,270.4351610887035,530884.7791609244
0.9,235.74175019671515,542229.6945759205
0.9,268.26175628750093,531455.256959716
0.9,254.91766657606738,534814.8162931836
0.9,197.74045433953015,570977.4512685982
0.9,263.92965132872416,532136.7221445108
0.9,262.57361830687773,532722.986892024
0.9,193.6909266562491,575580.6581140098
0.9,261.733166621792,532992.088670224
0.9,222.87340315201416,549422.45853116
0.9,235.09273449750168,542697.3194232784
0.9,256.3820416191634,534382.5304722501
0.9,226.04541761621974,547699.9447489082
0.9,243.74036668747877,538798.8348334087
0.9,189.2986885790722,585922.9643963281
0.9,221.63775202847626,550022.8123619712
0.9,192.73965714892003,576566.5282241646
0.9,241.1447920029269,539899.5606901755
0.9,267.8875909397609,531565.1103433222
0.9,272.184775075641,530793.6312623483
0.9,224.3103394536317,549141.0130491294
0.9,206.7423310395024,562261.5565399709
0.9,234.07729128130552,543012.1535247137
0.9,244.72982767519207,538174.8356694812
0.9,201.3055857264647,566815.8732150937
0.9,206.04486538602157,562632.7256177258
0.9,252.7127147904153,535372.4124202162
0.9,252.44526155550133,535543.6703141988
0.9,221.1516997386276,550558.064968416
0.9,233.8470111178921,543322.2780202737
0.9,197.86704458338437,570351.3669886016
0.9,257.72939936866476,533991.0727846439
0.9,235.63933186599138,542306.25064067
0.9,194.67430874493027,574693.5188740033
0.9,237.81615113921606,541357.0899787212
0.9,188.43721018258586,587948.131602396
0.9,209.4003190654641,559304.2942642102
0.9,272.4141287708169,530697.4769059694
0.9,221.57002923474278,550488.5854270456
0.9,207.64412224665548,561495.3472652374
0.9,193.33097968510046,576058.2370588979
0.9,239.44974470723582,540869.3262179573
0.9,268.4702700300519,531236.3614951419
0.9,267.2059572530341,531634.8312721861
0.9,211.77641297544085,557652.9830339787
0.9,257.9204969201964,533961.0969876151
0.9,199.77254553982712,568220.1570733697
0.9,261.133611649724,533074.2088149169
0.9,222.35591077532663,549775.2724465624
0.9,229.86700468143945,545426.8014049432
0.9,205.27469346856813,564121.1035747668
0.9,263.06681093496013,532694.2459979751
0.9,189.3998698515168,585712.563482899
0.9,216.8884908263538,553411.2424380634
0.9,241.4453829390839,539766.741930073
0.9,204.7039795562803,564194.3866239679
