c_late,c_early,makespan,total_crash_cost,penalty_applied,bonus_applied,net_cost,status
3.0303030303030303,0.0,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,2.0202020202020203,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,4.040404040404041,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,6.0606060606060606,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,8.080808080808081,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,10.101010101010102,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,12.121212121212121,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,14.141414141414142,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,16.161616161616163,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,18.181818181818183,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,20.202020202020204,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,22.222222222222225,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,24.242424242424242,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,26.262626262626263,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,28.282828282828284,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,30.303030303030305,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,32.323232323232325,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,34.343434343434346,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,36.36363636363637,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,38.38383838383839,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
1.5151515151515151,60.60606060606061,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
1.5151515151515151,62.62626262626263,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
1.5151515151515151,64.64646464646465,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
1.5151515151515151,66.66666666666667,234,600.0,0.0,600.0,0.0,OPTIMAL
1.5151515151515151,68.68686868686869,234,600.0,0.0,618.1818181818182,-18.181818181818244,OPTIMAL
1.5151515151515151,70.70707070707071,231,810.0,0.0,848.4848484848485,-38.4848484848485,OPTIMAL
1.5151515151515151,72.72727272727273,231,810.0,0.0,872.7272727272727,-62.72727272727275,OPTIMAL
1.5151515151515151,74.74747474747475,231,810.0,0.0,896.969696969697,-86.969696969697,OPTIMAL
1.5151515151515151,76.76767676767678,231,810.0,0.0,921.2121212121212,-111.21212121212125,OPTIMAL
1.5151515151515151,78.7878787878788,231,810.0,0.0,945.4545454545455,-135.4545454545455,OPTIMAL
3.0303030303030303,40.40404040404041,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,42.42424242424243,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,44.44444444444445,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,46.46464646464647,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,48.484848484848484,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,50.505050505050505,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,52.525252525252526,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,54.54545454545455,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,56.56565656565657,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,58.58585858585859,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
0.0,80.80808080808082,222,1530.0,0.0,1696.9696969696972,-166.96969696969722,OPTIMAL
0.0,82.82828282828284,222,1530.0,0.0,1739.3939393939395,-209.3939393939395,OPTIMAL
0.0,84.84848484848486,222,1530.0,0.0,1781.818181818182,-251.81818181818198,OPTIMAL
0.0,86.86868686868688,222,1530.0,0.0,1824.2424242424245,-294.2424242424245,OPTIMAL
0.0,88.8888888888889,222,1530.0,0.0,1866.666666666667,-336.66666666666697,OPTIMAL
0.0,90.90909090909092,217,1980.0,0.0,2363.636363636364,-383.63636363636397,OPTIMAL
0.0,92.92929292929294,217,1980.0,0.0,2416.1616161616166,-436.1616161616166,OPTIMAL
0.0,94.94949494949496,217,1980.0,0.0,2468.686868686869,-488.6868686868688,OPTIMAL
0.0,96.96969696969697,217,1980.0,0.0,2521.212121212121,-541.212121212121,OPTIMAL
0.0,98.98989898989899,217,1980.0,0.0,2573.7373737373737,-593.7373737373737,OPTIMAL
3.0303030303030303,60.60606060606061,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,62.62626262626263,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,64.64646464646465,249,0.0,18.18181818181818,0.0,18.18181818181818,OPTIMAL
3.0303030303030303,66.66666666666667,234,600.0,0.0,600.0,0.0,OPTIMAL
3.0303030303030303,68.68686868686869,234,600.0,0.0,618.1818181818182,-18.181818181818244,OPTIMAL
3.0303030303030303,70.70707070707071,231,810.0,0.0,848.4848484848485,-38.4848484848485,OPTIMAL
3.0303030303030303,72.72727272727273,231,810.0,0.0,872.7272727272727,-62.72727272727275,OPTIMAL
3.0303030303030303,74.74747474747475,231,810.0,0.0,896.969696969697,-86.969696969697,OPTIMAL
3.0303030303030303,76.76767676767678,231,810.0,0.0,921.2121212121212,-111.21212121212125,OPTIMAL
3.0303030303030303,78.7878787878788,231,810.0,0.0,945.4545454545455,-135.4545454545455,OPTIMAL
1.5151515151515151,80.80808080808082,222,1530.0,0.0,1696.9696969696972,-166.96969696969722,OPTIMAL
1.5151515151515151,82.82828282828284,222,1530.0,0.0,1739.3939393939395,-209.3939393939395,OPTIMAL
1.5151515151515151,84.84848484848486,222,1530.0,0.0,1781.818181818182,-251.81818181818198,OPTIMAL
1.5151515151515151,86.86868686868688,222,1530.0,0.0,1824.2424242424245,-294.2424242424245,OPTIMAL
1.5151515151515151,88.8888888888889,222,1530.0,0.0,1866.666666666667,-336.66666666666697,OPTIMAL
1.5151515151515151,90.90909090909092,217,1980.0,0.0,2363.636363636364,-383.63636363636397,OPTIMAL
1.5151515151515151,92.92929292929294,217,1980.0,0.0,2416.1616161616166,-436.1616161616166,OPTIMAL
1.5151515151515151,94.94949494949496,217,1980.0,0.0,2468.686868686869,-488.6868686868688,OPTIMAL
1.5151515151515151,96.96969696969697,217,1980.0,0.0,2521.212121212121,-541.212121212121,OPTIMAL
1.5151515151515151,98.98989898989899,217,1980.0,0.0,2573.7373737373737,-593.7373737373737,OPTIMAL
0.0,101.01010101010101,217,1980.0,0.0,2626.2626262626263,-646.2626262626263,OPTIMAL
0.0,103.03030303030303,217,1980.0,0.0,2678.787878787879,-698.787878787879,OPTIMAL
0.0,105.05050505050505,217,1980.0,0.0,2731.313131313131,-751.3131313131312,OPTIMAL
0.0,107.07070707070707,217,1980.0,0.0,2783.838383838384,-803.8383838383838,OPTIMAL
0.0,109.0909090909091,217,1980.0,0.0,2836.3636363636365,-856.3636363636365,OPTIMAL
0.0,111.11111111111111,212,2530.0,0.0,3444.4444444444443,-914.4444444444443,OPTIMAL
0.0,113.13131313131314,212,2530.0,0.0,3507.070707070707,-977.0707070707072,OPTIMAL
0.0,115.15151515151516,212,2530.0,0.0,3569.69696969697,-1039.69696969697,OPTIMAL
0.0,117.17171717171718,212,2530.0,0.0,3632.3232323232323,-1102.3232323232323,OPTIMAL
0.0,119.1919191919192,212,2530.0,0.0,3694.949494949495,-1164.9494949494951,OPTIMAL
